Facility ID,Facility Name,Address_x,City/Town_x,State,ZIP Code_x,County/Parish_x,Telephone Number_x,Measure ID,Measure Name,Compared to National,Denominator_x,Score,Lower Estimate_x,Higher Estimate_x,Footnote,Start Date_x,End Date_x,Payment Measure Name,Address_y,City/Town_y,ZIP Code_y,County/Parish_y,Telephone Number_y,Payment Measure ID,Payment Category,Denominator_y,Payment,Lower Estimate_y,Higher Estimate_y,Payment Footnote,Value of Care Display ID,Value of Care Display Name,Value of Care Category,Value of Care Footnote,Start Date_y,End Date_y,Color
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,(718) 918-5000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,115,10.4,7.3,14.7,,07/01/2019,06/30/2022,Payment for heart failure patients,1400 PELHAM PARKWAY SOUTH,BRONX,10461,BRONX,(718) 918-5000,PAYM_30_HF,No Different Than the National Average Payment,113,"$18,109","$16,313","$20,052",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,(718) 918-5000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,122,16.5,12.8,20.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,1400 PELHAM PARKWAY SOUTH,BRONX,10461,BRONX,(718) 918-5000,PAYM_30_PN,No Different Than the National Average Payment,123,"$22,416","$20,292","$24,431",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,79-01 BROADWAY,ELMHURST,11373,QUEENS,(718) 334-1141,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,55,11.8,8.7,15.8,,07/01/2019,06/30/2022,Payment for heart attack patients,79-01 BROADWAY,ELMHURST,11373,QUEENS,(718) 334-1141,PAYM_30_AMI,No Different Than the National Average Payment,53,"$24,351","$21,362","$27,732",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,117,10.1,7.3,13.9,,07/01/2019,06/30/2022,Payment for heart failure patients,79-01 BROADWAY,ELMHURST,11373,QUEENS,(718) 334-1141,PAYM_30_HF,No Different Than the National Average Payment,113,"$18,067","$16,303","$20,106",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,(718) 334-1141,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,76,21.4,16.2,27.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,79-01 BROADWAY,ELMHURST,11373,QUEENS,(718) 334-1141,PAYM_30_PN,No Different Than the National Average Payment,68,"$20,315","$17,861","$22,740",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,(845) 856-5351,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,160 EAST MAIN STREET,PORT JERVIS,12771,ORANGE,(845) 856-5351,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,(845) 856-5351,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,160 EAST MAIN STREET,PORT JERVIS,12771,ORANGE,(845) 856-5351,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,(845) 856-5351,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,122,13.6,9.8,18.2,,07/01/2019,06/30/2022,Payment for heart failure patients,160 EAST MAIN STREET,PORT JERVIS,12771,ORANGE,(845) 856-5351,PAYM_30_HF,No Different Than the National Average Payment,111,"$20,530","$18,556","$22,777",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,(845) 856-5351,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,85,19.4,14.4,25.8,,07/01/2019,06/30/2022,Payment for pneumonia patients,160 EAST MAIN STREET,PORT JERVIS,12771,ORANGE,(845) 856-5351,PAYM_30_PN,No Different Than the National Average Payment,81,"$20,236","$17,866","$22,568",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,114,3,1.7,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,ONE ATWELL ROAD,COOPERSTOWN,13326,OTSEGO,(607) 547-3456,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,113,"$22,021","$20,404","$23,686",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,185,12.9,10.0,16.1,,07/01/2019,06/30/2022,Payment for heart attack patients,ONE ATWELL ROAD,COOPERSTOWN,13326,OTSEGO,(607) 547-3456,PAYM_30_AMI,No Different Than the National Average Payment,175,"$25,965","$23,632","$28,642",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,219,13.1,10.1,17.0,,07/01/2019,06/30/2022,Payment for heart failure patients,ONE ATWELL ROAD,COOPERSTOWN,13326,OTSEGO,(607) 547-3456,PAYM_30_HF,No Different Than the National Average Payment,213,"$17,735","$16,295","$19,219",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,176,19.3,15.1,23.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,ONE ATWELL ROAD,COOPERSTOWN,13326,OTSEGO,(607) 547-3456,PAYM_30_PN,No Different Than the National Average Payment,177,"$19,619","$17,920","$21,311",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,(315) 448-5111,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,409,2.8,1.9,4.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,301 PROSPECT AVENUE,SYRACUSE,13203,ONONDAGA,(315) 448-5111,PAYM_90_HIP_KNEE,Less Than the National Average Payment,406,"$17,534","$16,887","$18,231",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,(315) 448-5111,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,438,12.8,10.5,15.6,,07/01/2019,06/30/2022,Payment for heart attack patients,301 PROSPECT AVENUE,SYRACUSE,13203,ONONDAGA,(315) 448-5111,PAYM_30_AMI,No Different Than the National Average Payment,430,"$28,889","$26,953","$30,954",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,(315) 448-5111,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,595,11.3,9.3,13.7,,07/01/2019,06/30/2022,Payment for heart failure patients,301 PROSPECT AVENUE,SYRACUSE,13203,ONONDAGA,(315) 448-5111,PAYM_30_HF,Greater Than the National Average Payment,573,"$19,834","$18,770","$20,910",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,(315) 448-5111,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,564,15.3,12.8,18.1,,07/01/2019,06/30/2022,Payment for pneumonia patients,301 PROSPECT AVENUE,SYRACUSE,13203,ONONDAGA,(315) 448-5111,PAYM_30_PN,Less Than the National Average Payment,538,"$18,701","$17,757","$19,633",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,66,2.9,1.6,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,101 HOSPITAL ROAD,PATCHOGUE,11772,SUFFOLK,(631) 654-7100,PAYM_90_HIP_KNEE,Greater Than the National Average Payment,65,"$24,558","$22,287","$27,007",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Higher Payment,,04/01/2019,03/31/2022,lightgrey
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,142,13.7,10.4,17.7,,07/01/2019,06/30/2022,Payment for heart attack patients,101 HOSPITAL ROAD,PATCHOGUE,11772,SUFFOLK,(631) 654-7100,PAYM_30_AMI,No Different Than the National Average Payment,132,"$27,769","$24,984","$30,947",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,313,10.2,8.0,13.1,,07/01/2019,06/30/2022,Payment for heart failure patients,101 HOSPITAL ROAD,PATCHOGUE,11772,SUFFOLK,(631) 654-7100,PAYM_30_HF,Greater Than the National Average Payment,304,"$21,612","$20,212","$23,175",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,(631) 654-7100,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,639,19.8,17.2,22.4,,07/01/2019,06/30/2022,Payment for pneumonia patients,101 HOSPITAL ROAD,PATCHOGUE,11772,SUFFOLK,(631) 654-7100,PAYM_30_PN,Greater Than the National Average Payment,623,"$23,024","$21,918","$24,133",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330144,IRA DAVENPORT MEMORIAL HOSPITAL,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,(607) 776-8500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,7571 STATE ROUTE 54,BATH,14810,STEUBEN,(607) 776-8500,PAYM_90_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330144,IRA DAVENPORT MEMORIAL HOSPITAL,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,(607) 776-8500,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,7,07/01/2019,06/30/2022,Payment for heart attack patients,7571 STATE ROUTE 54,BATH,14810,STEUBEN,(607) 776-8500,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330144,IRA DAVENPORT MEMORIAL HOSPITAL,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,(607) 776-8500,MORT_30_HF,Death rate for heart failure patients,Not Available,Not Available,Not Available,Not Available,Not Available,7,07/01/2019,06/30/2022,Payment for heart failure patients,7571 STATE ROUTE 54,BATH,14810,STEUBEN,(607) 776-8500,PAYM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2019,06/30/2022,lightgrey
330144,IRA DAVENPORT MEMORIAL HOSPITAL,7571 STATE ROUTE 54,BATH,NY,14810,STEUBEN,(607) 776-8500,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for pneumonia patients,7571 STATE ROUTE 54,BATH,14810,STEUBEN,(607) 776-8500,PAYM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,(607) 324-8000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,7329 SENECA ROAD NORTH,HORNELL,14843,STEUBEN,(607) 324-8000,PAYM_90_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,(607) 324-8000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,7329 SENECA ROAD NORTH,HORNELL,14843,STEUBEN,(607) 324-8000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,(607) 324-8000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,41,12.9,8.5,19.0,,07/01/2019,06/30/2022,Payment for heart failure patients,7329 SENECA ROAD NORTH,HORNELL,14843,STEUBEN,(607) 324-8000,PAYM_30_HF,No Different Than the National Average Payment,38,"$17,200","$14,880","$19,651",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,(607) 324-8000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,67,15.6,10.6,22.1,,07/01/2019,06/30/2022,Payment for pneumonia patients,7329 SENECA ROAD NORTH,HORNELL,14843,STEUBEN,(607) 324-8000,PAYM_30_PN,No Different Than the National Average Payment,65,"$20,802","$18,162","$23,555",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,(518) 243-4000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,53,3.2,1.8,5.8,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1101 NOTT STREET,SCHENECTADY,12308,SCHENECTADY,(518) 243-4000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,52,"$21,997","$19,785","$24,393",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,(518) 243-4000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,216,14.4,11.7,17.6,,07/01/2019,06/30/2022,Payment for heart attack patients,1101 NOTT STREET,SCHENECTADY,12308,SCHENECTADY,(518) 243-4000,PAYM_30_AMI,No Different Than the National Average Payment,208,"$25,801","$23,527","$28,201",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,(518) 243-4000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,369,9.9,7.7,12.5,,07/01/2019,06/30/2022,Payment for heart failure patients,1101 NOTT STREET,SCHENECTADY,12308,SCHENECTADY,(518) 243-4000,PAYM_30_HF,No Different Than the National Average Payment,365,"$18,774","$17,633","$19,964",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,(518) 243-4000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,297,17.7,14.5,21.4,,07/01/2019,06/30/2022,Payment for pneumonia patients,1101 NOTT STREET,SCHENECTADY,12308,SCHENECTADY,(518) 243-4000,PAYM_30_PN,No Different Than the National Average Payment,288,"$21,366","$19,837","$22,844",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,92,3,1.7,5.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,830 WASHINGTON STREET,WATERTOWN,13601,JEFFERSON,(315) 785-4121,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,92,"$19,787","$18,287","$21,408",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,830 WASHINGTON STREET,WATERTOWN,13601,JEFFERSON,(315) 785-4121,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,207,12.5,9.5,16.3,,07/01/2019,06/30/2022,Payment for heart failure patients,830 WASHINGTON STREET,WATERTOWN,13601,JEFFERSON,(315) 785-4121,PAYM_30_HF,Less Than the National Average Payment,203,"$16,662","$15,344","$18,185",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,178,18.6,14.7,23.0,,07/01/2019,06/30/2022,Payment for pneumonia patients,830 WASHINGTON STREET,WATERTOWN,13601,JEFFERSON,(315) 785-4121,PAYM_30_PN,No Different Than the National Average Payment,165,"$18,948","$17,263","$20,596",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
